"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Ngoila town","Ngoila town-2010-07-11","Cameroon","East","","2.631","14.024","","","","","","","","2010-07-11","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO84929","","","","","6429","GVF-CM-ECO84929","","2010-07-11","","","hunter","","","Wild","Other Mammals","Cephalophus dorsalis","Cephalophus dorsalis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18158","GVF-CM-ECO84929DN1","2011-02-24","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87402","","","","","6430","GVF-CM-ECO87402","","2010-07-18","","","hunter","","","Wild","Other Mammals","Tragelaphus eurycerus","Tragelaphus eurycerus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18950","GVF-CM-ECO87402LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87403","","","","","6431","GVF-CM-ECO87403","","2010-07-18","","","hunter","","","Wild","Rodents","Cricetomys emini","Cricetomys emini","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18951","GVF-CM-ECO87403LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87404","","","","","6432","GVF-CM-ECO87404","","2010-07-18","","","hunter","","","Wild","Rodents","Atherurus africanus","Atherurus africanus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18952","GVF-CM-ECO87404LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87406","","","","","6433","GVF-CM-ECO87406","","2010-07-18","","","hunter","","","Wild","Other Mammals","Manis gigantea","Smutsia gigantea","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18752","GVF-CM-ECO87406LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87407","","","","","6434","GVF-CM-ECO87407","","2010-07-18","","","hunter","","","Wild","Reptiles","Kinixys erosa","Kinixys erosa","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18690","GVF-CM-ECO87407LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87408","","","","","6435","GVF-CM-ECO87408","","2010-07-18","","","hunter","","","Wild","Primates","Cercopithecus neglectus","Cercopithecus neglectus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18069","GVF-CM-ECO87408LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87409","","","","","6436","GVF-CM-ECO87409","","2010-07-18","","","hunter","","","Wild","Other Mammals","Orycteropus afer","Orycteropus afer","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18220","GVF-CM-ECO87409LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87410","","","","","6437","GVF-CM-ECO87410","","2010-07-18","","","hunter","","","Wild","Reptiles","Varanus ornatus","Varanus ornatus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18221","GVF-CM-ECO87410LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87415","","","","","6438","GVF-CM-ECO87415","","2010-07-18","","","hunter","","","Wild","Other Mammals","Potamochoerus porcus","Potamochoerus porcus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18222","GVF-CM-ECO87415LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87421","","","","","6439","GVF-CM-ECO87421","","2010-07-18","","","hunter","","","Wild","Primates","Cercopithecus nictitans","Cercopithecus nictitans","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18223","GVF-CM-ECO87421LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87422","","","","","6440","GVF-CM-ECO87422","","2010-07-18","","","hunter","","","Wild","Primates","Colobus guereza","Colobus guereza","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18224","GVF-CM-ECO87422LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87424","","","","","6441","GVF-CM-ECO87424","","2010-07-18","","","hunter","","","Wild","Other Mammals","Hyemoschus aquaticus","Hyemoschus aquaticus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18225","GVF-CM-ECO87424LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87427","","","","","6442","GVF-CM-ECO87427","","2010-07-18","","","hunter","","","Wild","Primates","Perodicticus potto","Perodicticus potto","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18226","GVF-CM-ECO87427LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87428","","","","","6443","GVF-CM-ECO87428","","2010-07-18","","","hunter","","","Wild","Reptiles","Serpentes sp.","Serpentes sp.","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18227","GVF-CM-ECO87428LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87429","","","","","6444","GVF-CM-ECO87429","","2010-07-18","","","hunter","","","Wild","Other Mammals","Cephalophus silvicultor","Cephalophus silvicultor","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18228","GVF-CM-ECO87429LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87430","","","","","6445","GVF-CM-ECO87430","","2010-07-18","","","hunter","","","Wild","Other Mammals","Herpestes naso","Herpestes naso","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18229","GVF-CM-ECO87430LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87431","","","","","6499","GVF-CM-ECO87431","","2010-07-18","","","hunter","","","Wild","Other Mammals","Hydrictis maculicollis","Lutra maculicollis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18230","GVF-CM-ECO87431LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87433","","","","","6500","GVF-CM-ECO87433","","2010-07-18","","","hunter","","","Wild","Reptiles","Kinixys erosa","Kinixys erosa","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18231","GVF-CM-ECO87433LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87434","","","","","6501","GVF-CM-ECO87434","","2010-07-18","","","hunter","","","Wild","Other Mammals","Dendrohyrax dorsalis","Dendrohyrax dorsalis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18232","GVF-CM-ECO87434LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87435","","","","","6502","GVF-CM-ECO87435","","2010-07-18","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18233","GVF-CM-ECO87435LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87436","","","","","6503","GVF-CM-ECO87436","","2010-07-18","","","hunter","","","Wild","Other Mammals","Cephalophus ogilbyi","Cephalophus ogilbyi","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18234","GVF-CM-ECO87436LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87437","","","","","6504","GVF-CM-ECO87437","","2010-07-18","","","hunter","","","Wild","Primates","Mandrillus sphinx","Mandrillus sphinx","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18235","GVF-CM-ECO87437LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87438","","","","","6505","GVF-CM-ECO87438","","2010-07-18","","","hunter","","","Wild","Other Mammals","Potamochoerus porcus","Potamochoerus porcus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18236","GVF-CM-ECO87438LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87439","","","","","6506","GVF-CM-ECO87439","","2010-07-18","","","hunter","","","Wild","Reptiles","Varanus ornatus","Varanus ornatus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18237","GVF-CM-ECO87439LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87440","","","","","6507","GVF-CM-ECO87440","","2010-07-18","","","hunter","","","Wild","Reptiles","Osteolaemus tetraspis","Osteolaemus tetraspis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18238","GVF-CM-ECO87440LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87441","","","","","6508","GVF-CM-ECO87441","","2010-07-18","","","hunter","","","Wild","Other Mammals","Tragelaphus spekii","Tragelaphus spekii","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18239","GVF-CM-ECO87441LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87442","","","","","6509","GVF-CM-ECO87442","","2010-07-18","","","hunter","","","Wild","Birds","Aves sp.","Aves sp.","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18240","GVF-CM-ECO87442LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87443","","","","","6510","GVF-CM-ECO87443","","2010-07-18","","","hunter","","","Wild","Other Mammals","Civettictis civetta","Civettictis civetta","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18241","GVF-CM-ECO87443LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87444","","","","","6511","GVF-CM-ECO87444","","2010-07-18","","","hunter","","","Wild","Other Mammals","Hydrictis maculicollis","Lutra maculicollis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18242","GVF-CM-ECO87444LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87445","","","","","6512","GVF-CM-ECO87445","","2010-07-18","","","hunter","","","Wild","Reptiles","Kinixys erosa","Kinixys erosa","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18243","GVF-CM-ECO87445LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87446","","","","","6513","GVF-CM-ECO87446","","2010-07-18","","","hunter","","","Wild","Other Mammals","Cephalophus dorsalis","Cephalophus dorsalis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18244","GVF-CM-ECO87446LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87447","","","","","6514","GVF-CM-ECO87447","","2010-07-18","","","hunter","","","Wild","Other Mammals","Tragelaphus spekii","Tragelaphus spekii","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18245","GVF-CM-ECO87447LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Ngola village, 50Km East of Lomie","Ngola village, 50Km East of Lomie-2010-07-18","Cameroon","East","","3.23328","13.98066","","","","","","","","2010-07-18","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87448","","","","","6515","GVF-CM-ECO87448","","2010-07-18","","","hunter","","","Wild","Birds","Bucerotidae sp.","Bucerotidae sp.","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","18309","GVF-CM-ECO87448LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
