"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00005","","","","","32273","PMW00005","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Adult","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185051","AAGGYA1","2010-11-08","Red blood cells ","","Room temperature: 20-25oC","","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","EDTA","","","Natural Separation","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00005","","","","","32273","PMW00005","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Adult","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185049","PMYWT - 00047","2010-11-08","Plasma ","","Room temperature: 20-25oC","","Venipuncture","","","Cryotube ","N/A","","","","","","","EDTA","Yes","","Natural Separation","0.15","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00005","","","","","32273","PMW00005","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Adult","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185050","PMYWT - 00048","2010-11-08","Plasma ","","Room temperature: 20-25oC","","Venipuncture","","","Cryotube ","N/A","","","","","","","EDTA","Yes","","Natural Separation","0.15","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185019","PMYWT - 05113","2010-11-08","Tissue ","Lung","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185022","PMYWT - 05116","2010-11-08","Tissue ","Spleen ","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185025","PMYWT - 05122","2010-11-08","Tissue ","Small intestine","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185028","PMYWT - 05125","2010-11-08","Tissue ","Large intestine","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185309","PMYWT - 05107","2010-11-08","Tissue ","Kidney","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185312","PMYWT - 05110","2010-11-08","Tissue ","Liver","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185301","PMYWT - 00055","2010-11-08","Feces/Rectal swab","Feces and swab","Room temperature: 20-25oC","","Swab ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185077","PMYWT - 00052","2010-11-08","Urine/Urogenital swab","Urine and swab","Room temperature: 20-25oC","","Needle aspiration biopsy ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185079","PMYWT - 00054","2010-11-08","Oropharyngeal swab","","Room temperature: 20-25oC","","Swab ","","","Cryotube ","Viral transport media","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185021","PMYWT - 05115","2010-11-08","Tissue ","Spleen ","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185024","PMYWT - 05121","2010-11-08","Tissue ","Small intestine","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185027","PMYWT - 05124","2010-11-08","Tissue ","Large intestine","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185235","PMYWT - 05112","2010-11-08","Tissue ","Lung","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185308","PMYWT - 05106","2010-11-08","Tissue ","Kidney","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185311","PMYWT - 05109","2010-11-08","Tissue ","Liver","Room temperature: 20-25oC","","Excisional biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185076","PMYWT - 00051","2010-11-08","Urine/Urogenital swab","Urine and swab","Room temperature: 20-25oC","0.2ml","Needle aspiration biopsy ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185078","PMYWT - 00053","2010-11-08","Oropharyngeal swab","","Room temperature: 20-25oC","","Swab ","","","Cryotube ","Lysis_buffer","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
"Sungkai Wildlife Reserve
","Sungkai Wildlife Reserve_x000D_-2010-11-08","Malaysia","Perak","Sungkai","4.3122","101.2204","Forest","The reserve has tropical rainforest habitats様owland dipterocarp forest (elevation 50m-300m), hill dipterocarp forest (elevation 300m-760m) and highland dipterocarp forest (elevation 760m-1200m). ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2010-11-08","","2 days","Mei-Ho Lee","","EcoHealth Alliance","False","Actual","peri-domestic/in or near human dwelling(s)","","","","Opportunistic","Yes","","PMW00006","","","","","32274","PMW00006","","2010-11-08","","","Jon Epstein","","","Wild","Primates","Macaca fascicularis","Macaca fascicularis","Long-tailed macaque","Kera","Actual","","Male","Juvenile","","","","Apparently healthy","True","Dead","","","","","","","","","Yes","","","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","F, flea infected","<b>FTA Card</b>: 0<br/><b>Trap Location for each individual</b>: Shah Alam, Selangor<br/>","185162","PMYWT - 00056","2010-11-08","Feces/Rectal swab","Feces and swab","Room temperature: 20-25oC","","Swab ","","","Cryotube ","N/A","","","","","","","","","","","","","","7/26/2011 5:53:12 PM","1686","False"
