"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0003","","","","","1928","WCS11610.0003","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3277","WCS11610.0003.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0004","","","","","1929","WCS11610.0004","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.3<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3278","WCS11610.0004.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0004","","","","","1929","WCS11610.0004","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.3<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3279","WCS11610.0004.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0004","","","","","1929","WCS11610.0004","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.3<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3280","WCS11610.0004.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0004","","","","","1929","WCS11610.0004","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.3<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3281","WCS11610.0004.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0005","","","","","1930","WCS11610.0005","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3282","WCS11610.0005.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0005","","","","","1930","WCS11610.0005","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3283","WCS11610.0005.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0005","","","","","1930","WCS11610.0005","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3284","WCS11610.0005.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0005","","","","","1930","WCS11610.0005","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3285","WCS11610.0005.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0006","","","","","1931","WCS11610.0006","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3286","WCS11610.0006.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0006","","","","","1931","WCS11610.0006","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3287","WCS11610.0006.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0006","","","","","1931","WCS11610.0006","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3288","WCS11610.0006.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0006","","","","","1931","WCS11610.0006","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3289","WCS11610.0006.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0007","","","","","1932","WCS11610.0007","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 55.1<br/><b>Body Weight (g)</b>: 22<br/><b>Ectoparasites</b>: Yes<br/>","3290","WCS11610.0007.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0007","","","","","1932","WCS11610.0007","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 55.1<br/><b>Body Weight (g)</b>: 22<br/><b>Ectoparasites</b>: Yes<br/>","3291","WCS11610.0007.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0007","","","","","1932","WCS11610.0007","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 55.1<br/><b>Body Weight (g)</b>: 22<br/><b>Ectoparasites</b>: Yes<br/>","3292","WCS11610.0007.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0007","","","","","1932","WCS11610.0007","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 55.1<br/><b>Body Weight (g)</b>: 22<br/><b>Ectoparasites</b>: Yes<br/>","3293","WCS11610.0007.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0008","","","","","1933","WCS11610.0008","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3294","WCS11610.0008.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0008","","","","","1933","WCS11610.0008","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3127","WCS11610.0008.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0008","","","","","1933","WCS11610.0008","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3183","WCS11610.0008.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0008","","","","","1933","WCS11610.0008","","2010-07-12","","","Priscilla Joyner","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3184","WCS11610.0008.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0009","","","","","1934","WCS11610.0009","","2010-07-12","","","Joseph Diffo Le Doux","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.5<br/><b>Body Weight (g)</b>: 15<br/><b>Ectoparasites</b>: Yes<br/>","3185","WCS11610.0009.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0009","","","","","1934","WCS11610.0009","","2010-07-12","","","Joseph Diffo Le Doux","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.5<br/><b>Body Weight (g)</b>: 15<br/><b>Ectoparasites</b>: Yes<br/>","3186","WCS11610.0009.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0009","","","","","1934","WCS11610.0009","","2010-07-12","","","Joseph Diffo Le Doux","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.5<br/><b>Body Weight (g)</b>: 15<br/><b>Ectoparasites</b>: Yes<br/>","3187","WCS11610.0009.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0009","","","","","1934","WCS11610.0009","","2010-07-12","","","Joseph Diffo Le Doux","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 49.5<br/><b>Body Weight (g)</b>: 15<br/><b>Ectoparasites</b>: Yes<br/>","3188","WCS11610.0009.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","54","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0010","","","","","1935","WCS11610.0010","","2010-07-12","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3189","WCS11610.0010.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
"Kon Khlong I","Kon Khlong I 2010-07-12","Cambodia","Battambang","Moung Russei","12.91629","103.36492","Agriculture","30 km south of 3rd largest city;","","","","","","2010-07-12","16:00:00","24 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0010","","","","","1935","WCS11610.0010","","2010-07-12","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3190","WCS11610.0010.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","54","","","","","","","","11/30/2010 3:10:45 PM","","False"
